,id,self,state,name,startDate,endDate,completeDate,activatedDate,originBoardId,goal,board_id
1790,72.0,https://jira.spring.io/rest/agile/1.0/sprint/72,closed,Sprint 41,2015-01-05T18:27:36.017Z,2015-01-29T06:27:00.000Z,2015-01-29T02:11:08.917Z,2015-01-05T18:27:36.017Z,6.0,,35
1791,73.0,https://jira.spring.io/rest/agile/1.0/sprint/73,closed,Sprint 42,2015-01-29T20:09:13.198Z,2015-02-07T07:09:00.000Z,2015-02-07T01:55:55.920Z,2015-01-29T20:09:13.198Z,6.0,,35
1792,74.0,https://jira.spring.io/rest/agile/1.0/sprint/74,closed,Sprint 43,2015-02-12T00:27:04.161Z,2015-02-21T06:27:00.000Z,2015-02-21T01:18:41.035Z,2015-02-12T00:27:04.161Z,6.0,,35
1793,77.0,https://jira.spring.io/rest/agile/1.0/sprint/77,closed,Sprint 44,2015-02-23T17:11:58.877Z,2015-03-07T02:30:00.000Z,2015-03-07T00:51:19.669Z,2015-02-23T17:11:58.877Z,6.0,,35
1794,78.0,https://jira.spring.io/rest/agile/1.0/sprint/78,closed,Sprint 45,2015-03-09T16:32:38.633Z,2015-03-21T01:32:00.000Z,2015-03-21T00:43:43.641Z,2015-03-09T16:32:38.633Z,6.0,,35
1795,79.0,https://jira.spring.io/rest/agile/1.0/sprint/79,closed,Sprint 46,2015-03-23T17:04:18.741Z,2015-04-04T01:04:00.000Z,2015-04-03T23:38:26.454Z,2015-03-23T17:04:18.741Z,6.0,,35
1796,80.0,https://jira.spring.io/rest/agile/1.0/sprint/80,closed,Sprint 47,2015-04-06T17:22:32.410Z,2015-04-25T01:22:00.000Z,2015-04-24T23:23:26.171Z,2015-04-06T17:22:32.410Z,6.0,,35
1797,82.0,https://jira.spring.io/rest/agile/1.0/sprint/82,closed,Sprint 48,2015-04-27T17:13:09.348Z,2015-05-09T00:13:00.000Z,2015-05-08T22:52:36.394Z,2015-04-27T17:13:09.348Z,6.0,,35
1798,83.0,https://jira.spring.io/rest/agile/1.0/sprint/83,closed,Sprint 49,2015-05-11T18:10:21.523Z,2015-05-22T23:10:00.000Z,2015-05-22T21:39:53.098Z,2015-05-11T18:10:21.523Z,6.0,,35
1799,85.0,https://jira.spring.io/rest/agile/1.0/sprint/85,closed,Sprint 50,2015-05-26T17:04:32.601Z,2015-06-09T01:04:00.000Z,2015-06-09T00:37:10.657Z,2015-05-26T17:04:32.601Z,6.0,,35
1800,23.0,https://jira.spring.io/rest/agile/1.0/sprint/23,closed,The Road to Codd M1,2013-10-07T15:24:56.220Z,2013-10-25T15:24:56.220Z,2013-11-18T10:14:01.639Z,2013-10-07T15:24:56.220Z,,,43
1801,27.0,https://jira.spring.io/rest/agile/1.0/sprint/27,closed,Codd M1,2013-11-18T10:19:44.354Z,2014-01-06T10:19:00.000Z,2014-01-13T14:14:20.090Z,2013-11-18T10:19:44.354Z,,,43
1802,30.0,https://jira.spring.io/rest/agile/1.0/sprint/30,closed,42 - 2014 Kickoff,2014-01-13T15:52:03.242Z,2014-01-27T15:52:03.242Z,2014-02-05T10:21:00.735Z,2014-01-13T15:52:03.242Z,,,43
1803,34.0,https://jira.spring.io/rest/agile/1.0/sprint/34,closed,43 - Babbage SR3,2014-02-06T12:33:34.480Z,2014-02-21T12:33:00.000Z,2014-02-24T08:52:09.728Z,2014-02-06T12:33:34.480Z,,,43
1804,37.0,https://jira.spring.io/rest/agile/1.0/sprint/37,closed,44 - Codd GA,2014-02-24T09:46:54.417Z,2014-03-17T08:46:00.000Z,2014-03-17T17:01:07.864Z,2014-02-24T09:46:54.417Z,,,43
1805,40.0,https://jira.spring.io/rest/agile/1.0/sprint/40,closed,45 - Dijkstra M1,2014-03-17T17:00:56.212Z,2014-03-27T18:00:00.000Z,2014-04-01T09:10:42.962Z,2014-03-17T17:00:56.212Z,5.0,,43
1806,42.0,https://jira.spring.io/rest/agile/1.0/sprint/42,closed,46 - Codd SR2,2014-04-02T06:05:39.791Z,2014-04-18T06:05:00.000Z,2014-04-17T12:41:16.717Z,2014-04-02T06:05:39.791Z,5.0,,43
1807,44.0,https://jira.spring.io/rest/agile/1.0/sprint/44,closed,47 - Dijkstra RC1,2014-04-17T12:41:09.158Z,2014-04-28T12:41:00.000Z,2014-05-05T12:23:12.604Z,2014-04-17T12:41:09.158Z,5.0,,43
1808,48.0,https://jira.spring.io/rest/agile/1.0/sprint/48,closed,48 - Dijkstra GA,2014-05-05T12:24:45.463Z,2014-05-19T12:24:00.000Z,2014-06-19T14:18:03.053Z,2014-05-05T12:24:45.463Z,5.0,,43
1809,52.0,https://jira.spring.io/rest/agile/1.0/sprint/52,closed,49 - Dijkstra SR1,2014-06-19T14:19:22.319Z,2014-06-27T14:19:00.000Z,2014-07-01T07:21:59.043Z,2014-06-19T14:19:22.319Z,5.0,,43
1810,53.0,https://jira.spring.io/rest/agile/1.0/sprint/53,closed,50 - Evans M1,2014-07-01T07:30:37.310Z,2014-07-18T07:30:00.000Z,2014-07-15T07:12:22.114Z,2014-07-01T07:30:37.310Z,5.0,,43
1811,55.0,https://jira.spring.io/rest/agile/1.0/sprint/55,closed,51 - Dijkstra SR2,2014-07-15T12:55:22.181Z,2014-07-25T12:55:00.000Z,2014-07-28T18:10:17.693Z,2014-07-15T12:55:22.181Z,5.0,,43
1812,56.0,https://jira.spring.io/rest/agile/1.0/sprint/56,closed,52 - Evans RC1,2014-07-28T18:10:49.927Z,2014-08-08T18:10:00.000Z,2014-08-14T07:59:20.147Z,2014-07-28T18:10:49.927Z,5.0,,43
1813,61.0,https://jira.spring.io/rest/agile/1.0/sprint/61,closed,52 - Evans GA,2014-08-20T06:59:35.647Z,2014-09-05T06:59:00.000Z,2014-09-15T08:28:50.095Z,2014-08-20T06:59:35.647Z,5.0,,43
1814,63.0,https://jira.spring.io/rest/agile/1.0/sprint/63,closed,53 - Evans SR1,2014-09-08T08:29:35.554Z,2014-10-03T08:29:00.000Z,2014-11-10T13:16:31.933Z,2014-09-08T08:29:35.554Z,5.0,,43
1815,69.0,https://jira.spring.io/rest/agile/1.0/sprint/69,closed,54 - Fowler M1,2014-11-10T13:17:39.587Z,2014-11-21T13:17:00.000Z,2014-12-01T16:02:26.522Z,2014-11-10T13:17:39.587Z,5.0,,43
1816,71.0,https://jira.spring.io/rest/agile/1.0/sprint/71,closed,55 - Evans SR2,2014-12-01T16:03:25.814Z,2014-12-15T16:03:00.000Z,2015-01-29T09:28:25.377Z,2014-12-01T16:03:25.814Z,5.0,,43
1817,76.0,https://jira.spring.io/rest/agile/1.0/sprint/76,closed,56 - Fowler RC1,2015-01-29T09:29:28.377Z,2015-02-13T09:29:00.000Z,2015-03-09T09:57:03.414Z,2015-01-29T09:29:28.377Z,5.0,,43
1818,81.0,https://jira.spring.io/rest/agile/1.0/sprint/81,closed,56 - Fowler GA,2015-03-09T09:58:14.193Z,2015-03-23T09:58:00.000Z,2015-03-27T12:56:36.687Z,2015-03-09T09:58:14.193Z,5.0,,43
1819,84.0,https://jira.spring.io/rest/agile/1.0/sprint/84,closed,57 - Fowler Aftermath,2015-03-31T15:05:34.768Z,2015-04-17T15:05:00.000Z,2015-05-22T07:14:27.453Z,2015-03-31T15:05:34.768Z,5.0,,43
1820,89.0,https://jira.spring.io/rest/agile/1.0/sprint/89,closed,58 - Gosling M1,2015-05-22T07:15:36.599Z,2015-06-05T07:15:00.000Z,2015-06-08T12:09:18.715Z,2015-05-22T07:15:36.599Z,5.0,,43
1821,91.0,https://jira.spring.io/rest/agile/1.0/sprint/91,closed,59 - Evans / Fowler SR,2015-06-08T12:10:14.307Z,2015-06-22T12:10:00.000Z,2015-07-03T14:42:40.531Z,2015-06-08T12:10:14.307Z,5.0,,43
1822,93.0,https://jira.spring.io/rest/agile/1.0/sprint/93,closed,Gosling RC1,2015-07-04T17:11:10.331Z,2015-07-18T17:11:00.000Z,2015-08-05T11:22:43.128Z,2015-07-04T17:11:10.331Z,5.0,,43
1823,97.0,https://jira.spring.io/rest/agile/1.0/sprint/97,closed,Gosling GA,2015-08-05T11:23:38.719Z,2015-08-31T11:23:00.000Z,2015-09-07T06:17:17.733Z,2015-08-05T11:23:38.719Z,5.0,,43
1824,100.0,https://jira.spring.io/rest/agile/1.0/sprint/100,closed,SpringOne 2015,2015-09-07T08:42:06.130Z,2015-10-03T08:42:00.000Z,2015-10-30T09:16:52.903Z,2015-09-07T08:42:06.130Z,5.0,,43
1825,104.0,https://jira.spring.io/rest/agile/1.0/sprint/104,closed,Gosling SR1,2015-11-02T10:25:00.835Z,2015-11-13T10:25:00.000Z,2015-11-16T16:11:16.467Z,2015-11-02T10:25:00.835Z,5.0,,43
1826,105.0,https://jira.spring.io/rest/agile/1.0/sprint/105,closed,Hopper M1,2015-11-16T16:11:39.122Z,2015-11-27T16:11:00.000Z,2016-02-22T10:41:39.804Z,2015-11-16T16:11:39.122Z,5.0,,43
1827,109.0,https://jira.spring.io/rest/agile/1.0/sprint/109,closed,Hopper RC1,2016-02-22T10:42:30.155Z,2016-03-04T10:42:00.000Z,2016-03-22T09:47:01.614Z,2016-02-22T10:42:30.155Z,5.0,,43
1828,110.0,https://jira.spring.io/rest/agile/1.0/sprint/110,closed,Hopper GA,2016-03-22T09:49:06.119Z,2016-04-04T09:49:00.000Z,2016-04-14T18:06:44.993Z,2016-03-22T09:49:06.119Z,5.0,,43
1829,111.0,https://jira.spring.io/rest/agile/1.0/sprint/111,closed,Hopper SR2,2016-04-22T05:30:25.759Z,2016-06-03T05:30:00.000Z,2016-07-18T08:04:30.797Z,2016-04-22T05:30:25.759Z,5.0,,43
1830,112.0,https://jira.spring.io/rest/agile/1.0/sprint/112,closed,Ingalls M1,2016-07-18T08:06:23.640Z,2016-08-30T08:06:00.000Z,2016-08-30T14:18:01.047Z,2016-07-18T08:06:23.640Z,5.0,,43
1831,113.0,https://jira.spring.io/rest/agile/1.0/sprint/113,closed,Hopper SR3 / Gosling SR5,2016-08-30T14:18:59.034Z,2016-09-14T14:18:00.000Z,2016-09-21T07:19:51.931Z,2016-08-30T14:18:59.034Z,5.0,,43
1832,114.0,https://jira.spring.io/rest/agile/1.0/sprint/114,closed,Kay M1,2016-09-21T07:00:23.752Z,2016-11-28T22:59:00.000Z,2016-11-24T16:40:58.903Z,2016-09-21T07:00:23.752Z,5.0,,43
1833,115.0,https://jira.spring.io/rest/agile/1.0/sprint/115,closed,Ingalls RC1,2016-11-24T16:41:36.708Z,2016-12-08T08:40:00.000Z,2016-12-22T10:27:12.220Z,2016-11-24T16:41:36.708Z,5.0,,43
1834,116.0,https://jira.spring.io/rest/agile/1.0/sprint/116,closed,Ingalls GA,2016-12-22T10:27:58.091Z,2017-01-20T02:26:00.000Z,2017-03-03T07:04:45.660Z,2016-12-22T10:27:58.091Z,5.0,,43
1835,117.0,https://jira.spring.io/rest/agile/1.0/sprint/117,closed,Kay M2,2017-03-24T09:17:00.000Z,2017-04-01T01:16:00.000Z,2017-05-03T08:04:20.992Z,2017-03-24T09:17:00.000Z,5.0,,43
1836,118.0,https://jira.spring.io/rest/agile/1.0/sprint/118,closed,Kay M3,2017-05-03T08:07:48.054Z,2017-05-11T00:06:00.000Z,2017-06-19T07:23:31.107Z,2017-05-03T08:07:48.054Z,5.0,,43
1837,119.0,https://jira.spring.io/rest/agile/1.0/sprint/119,closed,Kay RC1,2017-06-19T07:34:35.046Z,2017-07-13T23:33:00.000Z,2017-08-14T14:52:00.946Z,2017-06-19T07:34:35.046Z,5.0,,43
1838,120.0,https://jira.spring.io/rest/agile/1.0/sprint/120,closed,Kay RC3,2017-08-14T14:52:25.959Z,2017-09-08T06:51:00.000Z,2017-09-26T11:41:45.801Z,2017-08-14T14:52:25.959Z,5.0,,43
1839,121.0,https://jira.spring.io/rest/agile/1.0/sprint/121,closed,Kay GA,2017-10-13T11:43:00.000Z,2017-10-21T03:42:00.000Z,2017-10-19T10:47:30.752Z,2017-10-13T11:43:00.000Z,5.0,,43
1840,122.0,https://jira.spring.io/rest/agile/1.0/sprint/122,closed,Kay SR1,2017-10-19T10:48:54.901Z,2017-11-03T03:47:00.000Z,2017-11-29T13:18:05.255Z,2017-10-19T10:48:54.901Z,5.0,,43
1841,123.0,https://jira.spring.io/rest/agile/1.0/sprint/123,closed,Lovelace M1,2017-11-29T13:18:02.292Z,2017-12-22T06:17:00.000Z,2018-03-01T14:44:58.367Z,2017-11-29T13:18:02.292Z,5.0,,43
1842,124.0,https://jira.spring.io/rest/agile/1.0/sprint/124,closed,Lovelace M2 / M3,2018-03-01T14:46:31.308Z,2018-03-24T07:45:00.000Z,2018-05-17T15:54:25.494Z,2018-03-01T14:46:31.308Z,5.0,,43
1843,125.0,https://jira.spring.io/rest/agile/1.0/sprint/125,closed,Lovelace RC1,2018-05-17T15:54:19.845Z,2018-07-02T08:53:00.000Z,2018-08-20T16:03:49.838Z,2018-05-17T15:54:19.845Z,5.0,,43
1844,127.0,https://jira.spring.io/rest/agile/1.0/sprint/127,closed,Lovelace GA,2018-08-20T16:04:16.521Z,2018-09-19T09:03:00.000Z,2018-10-08T11:42:47.030Z,2018-08-20T16:04:16.521Z,5.0,,43
1845,128.0,https://jira.spring.io/rest/agile/1.0/sprint/128,closed,Lovelace SR1,2018-10-08T11:43:20.537Z,2018-10-26T03:42:00.000Z,2019-05-12T10:43:03.485Z,2018-10-08T11:43:20.537Z,5.0,,43
1846,129.0,https://jira.spring.io/rest/agile/1.0/sprint/129,closed,Moore RC1,2019-05-12T10:43:49.460Z,2019-06-07T02:42:00.000Z,2019-06-18T10:31:34.384Z,2019-05-12T10:43:49.460Z,5.0,,43
1847,131.0,https://jira.spring.io/rest/agile/1.0/sprint/131,closed,Moore RC2,2019-06-18T10:32:48.516Z,2019-07-18T02:31:00.000Z,2019-10-22T10:04:51.372Z,2019-06-18T10:32:48.516Z,5.0,,43
1848,132.0,https://jira.spring.io/rest/agile/1.0/sprint/132,closed,Moore SR1,2019-10-22T10:31:30.164Z,2019-11-04T02:30:00.000Z,2019-11-05T09:10:00.201Z,2019-10-22T10:31:30.164Z,5.0,,43
1849,133.0,https://jira.spring.io/rest/agile/1.0/sprint/133,closed,Moore SR2,2019-11-05T09:11:24.469Z,2019-12-17T01:10:00.000Z,2020-01-17T07:15:39.265Z,2019-11-05T09:11:24.469Z,5.0,,43
1850,119.0,https://jira.spring.io/rest/agile/1.0/sprint/119,closed,Kay RC1,2017-06-19T07:34:35.046Z,2017-07-13T23:33:00.000Z,2017-08-14T14:52:00.946Z,2017-06-19T07:34:35.046Z,5.0,,37
1851,120.0,https://jira.spring.io/rest/agile/1.0/sprint/120,closed,Kay RC3,2017-08-14T14:52:25.959Z,2017-09-08T06:51:00.000Z,2017-09-26T11:41:45.801Z,2017-08-14T14:52:25.959Z,5.0,,37
1852,121.0,https://jira.spring.io/rest/agile/1.0/sprint/121,closed,Kay GA,2017-10-13T11:43:00.000Z,2017-10-21T03:42:00.000Z,2017-10-19T10:47:30.752Z,2017-10-13T11:43:00.000Z,5.0,,37
1853,122.0,https://jira.spring.io/rest/agile/1.0/sprint/122,closed,Kay SR1,2017-10-19T10:48:54.901Z,2017-11-03T03:47:00.000Z,2017-11-29T13:18:05.255Z,2017-10-19T10:48:54.901Z,5.0,,37
1854,123.0,https://jira.spring.io/rest/agile/1.0/sprint/123,closed,Lovelace M1,2017-11-29T13:18:02.292Z,2017-12-22T06:17:00.000Z,2018-03-01T14:44:58.367Z,2017-11-29T13:18:02.292Z,5.0,,37
1855,124.0,https://jira.spring.io/rest/agile/1.0/sprint/124,closed,Lovelace M2 / M3,2018-03-01T14:46:31.308Z,2018-03-24T07:45:00.000Z,2018-05-17T15:54:25.494Z,2018-03-01T14:46:31.308Z,5.0,,37
1856,125.0,https://jira.spring.io/rest/agile/1.0/sprint/125,closed,Lovelace RC1,2018-05-17T15:54:19.845Z,2018-07-02T08:53:00.000Z,2018-08-20T16:03:49.838Z,2018-05-17T15:54:19.845Z,5.0,,37
1857,127.0,https://jira.spring.io/rest/agile/1.0/sprint/127,closed,Lovelace GA,2018-08-20T16:04:16.521Z,2018-09-19T09:03:00.000Z,2018-10-08T11:42:47.030Z,2018-08-20T16:04:16.521Z,5.0,,37
1858,128.0,https://jira.spring.io/rest/agile/1.0/sprint/128,closed,Lovelace SR1,2018-10-08T11:43:20.537Z,2018-10-26T03:42:00.000Z,2019-05-12T10:43:03.485Z,2018-10-08T11:43:20.537Z,5.0,,37
1859,129.0,https://jira.spring.io/rest/agile/1.0/sprint/129,closed,Moore RC1,2019-05-12T10:43:49.460Z,2019-06-07T02:42:00.000Z,2019-06-18T10:31:34.384Z,2019-05-12T10:43:49.460Z,5.0,,37
1860,131.0,https://jira.spring.io/rest/agile/1.0/sprint/131,closed,Moore RC2,2019-06-18T10:32:48.516Z,2019-07-18T02:31:00.000Z,2019-10-22T10:04:51.372Z,2019-06-18T10:32:48.516Z,5.0,,37
1861,132.0,https://jira.spring.io/rest/agile/1.0/sprint/132,closed,Moore SR1,2019-10-22T10:31:30.164Z,2019-11-04T02:30:00.000Z,2019-11-05T09:10:00.201Z,2019-10-22T10:31:30.164Z,5.0,,37
1862,133.0,https://jira.spring.io/rest/agile/1.0/sprint/133,closed,Moore SR2,2019-11-05T09:11:24.469Z,2019-12-17T01:10:00.000Z,2020-01-17T07:15:39.265Z,2019-11-05T09:11:24.469Z,5.0,,37
1863,134.0,https://jira.spring.io/rest/agile/1.0/sprint/134,closed,Neumann M3,2020-01-17T07:16:33.515Z,2020-02-12T22:59:00.000Z,2020-02-14T07:51:49.274Z,2020-01-17T07:16:33.515Z,5.0,,37
1864,135.0,https://jira.spring.io/rest/agile/1.0/sprint/135,closed,Neumann M4,2020-02-14T07:53:38.893Z,2020-03-11T22:59:00.000Z,2020-03-12T08:46:34.221Z,2020-02-14T07:53:38.893Z,5.0,,37
1865,136.0,https://jira.spring.io/rest/agile/1.0/sprint/136,closed,Neumann RC1,2020-03-12T08:47:20.381Z,2020-04-02T21:59:00.000Z,2020-05-13T05:48:11.953Z,2020-03-12T08:47:20.381Z,5.0,,37
1866,137.0,https://jira.spring.io/rest/agile/1.0/sprint/137,closed,2020.0.0 - Ockham M1,2020-05-13T05:48:15.848Z,2020-07-09T19:00:00.000Z,2020-09-16T12:33:10.754Z,2020-05-13T05:48:15.848Z,5.0,,37
1867,138.0,https://jira.spring.io/rest/agile/1.0/sprint/138,closed,2020.0.0 - Ockham RC2,2020-09-16T12:33:57.937Z,2020-10-07T00:45:00.000Z,2020-11-04T08:40:56.880Z,2020-09-16T12:33:57.937Z,5.0,,37
1868,139.0,https://jira.spring.io/rest/agile/1.0/sprint/139,active,2021.0.0 - Pascal M1,2020-11-04T08:41:01.185Z,2020-12-09T22:59:00.000Z,,2020-11-04T08:41:01.185Z,5.0,,37
1869,,,,,,,,,,,37
1870,,,,,,,,,,,37
1871,,,,,,,,,,,37
1872,,,,,,,,,,,37
1873,,,,,,,,,,,37
1874,,,,,,,,,,,37
1875,,,,,,,,,,,37
1876,,,,,,,,,,,37
1877,,,,,,,,,,,37
1878,,,,,,,,,,,37
1879,,,,,,,,,,,37
1880,,,,,,,,,,,37
1881,,,,,,,,,,,37
1882,,,,,,,,,,,37
1883,,,,,,,,,,,37
1884,,,,,,,,,,,37
1885,,,,,,,,,,,37
1886,,,,,,,,,,,37
1887,,,,,,,,,,,37
1888,,,,,,,,,,,37
1889,,,,,,,,,,,37
1890,,,,,,,,,,,37
1891,,,,,,,,,,,37
1892,,,,,,,,,,,37
1893,,,,,,,,,,,37
1894,,,,,,,,,,,37
1895,,,,,,,,,,,37
1896,,,,,,,,,,,37
1897,,,,,,,,,,,37
1898,,,,,,,,,,,37
1899,,,,,,,,,,,37
1900,,,,,,,,,,,41
1901,,,,,,,,,,,41
1902,,,,,,,,,,,41
1903,,,,,,,,,,,41
1904,,,,,,,,,,,41
1905,,,,,,,,,,,41
1906,,,,,,,,,,,41
1907,,,,,,,,,,,41
1908,,,,,,,,,,,41
1909,,,,,,,,,,,41
1910,,,,,,,,,,,41
1911,,,,,,,,,,,41
1912,,,,,,,,,,,41
1913,,,,,,,,,,,41
1914,,,,,,,,,,,41
1915,,,,,,,,,,,41
1916,,,,,,,,,,,41
1917,,,,,,,,,,,41
1918,,,,,,,,,,,41
1919,,,,,,,,,,,41
1920,,,,,,,,,,,41
1921,,,,,,,,,,,41
1922,,,,,,,,,,,41
1923,,,,,,,,,,,41
1924,,,,,,,,,,,41
1925,,,,,,,,,,,41
1926,,,,,,,,,,,41
1927,,,,,,,,,,,41
1928,,,,,,,,,,,41
1929,,,,,,,,,,,41
1930,,,,,,,,,,,41
1931,,,,,,,,,,,41
1932,,,,,,,,,,,41
1933,,,,,,,,,,,41
1934,,,,,,,,,,,41
1935,,,,,,,,,,,41
1936,,,,,,,,,,,41
1937,,,,,,,,,,,41
1938,,,,,,,,,,,41
1939,,,,,,,,,,,41
1940,,,,,,,,,,,41
1941,,,,,,,,,,,41
1942,,,,,,,,,,,41
1943,,,,,,,,,,,41
1944,,,,,,,,,,,41
1945,,,,,,,,,,,41
1946,,,,,,,,,,,41
1947,,,,,,,,,,,41
1948,,,,,,,,,,,41
1949,,,,,,,,,,,41
1950,,,,,,,,,,,26
1951,,,,,,,,,,,26
1952,,,,,,,,,,,26
1953,,,,,,,,,,,26
1954,,,,,,,,,,,26
1955,,,,,,,,,,,26
1956,,,,,,,,,,,26
1957,,,,,,,,,,,26
1958,,,,,,,,,,,26
1959,,,,,,,,,,,26
1960,,,,,,,,,,,26
1961,,,,,,,,,,,26
1962,,,,,,,,,,,26
1963,,,,,,,,,,,26
1964,,,,,,,,,,,26
1965,,,,,,,,,,,26
1966,,,,,,,,,,,26
1967,,,,,,,,,,,26
1968,,,,,,,,,,,26
1969,,,,,,,,,,,26
1970,,,,,,,,,,,26
1971,,,,,,,,,,,26
1972,,,,,,,,,,,26
1973,,,,,,,,,,,26
1974,,,,,,,,,,,26
1975,,,,,,,,,,,26
1976,,,,,,,,,,,26
1977,,,,,,,,,,,26
1978,,,,,,,,,,,26
1979,,,,,,,,,,,26
1980,,,,,,,,,,,26
1981,,,,,,,,,,,26
1982,,,,,,,,,,,26
1983,,,,,,,,,,,26
1984,,,,,,,,,,,26
1985,,,,,,,,,,,26
1986,,,,,,,,,,,26
1987,,,,,,,,,,,26
1988,,,,,,,,,,,26
1989,,,,,,,,,,,26
1990,,,,,,,,,,,26
1991,,,,,,,,,,,26
1992,,,,,,,,,,,26
1993,,,,,,,,,,,26
1994,,,,,,,,,,,26
1995,,,,,,,,,,,26
1996,,,,,,,,,,,26
1997,,,,,,,,,,,26
1998,,,,,,,,,,,26
1999,,,,,,,,,,,26
2000,,,,,,,,,,,25
2001,,,,,,,,,,,25
2002,,,,,,,,,,,25
2003,,,,,,,,,,,25
2004,,,,,,,,,,,25
2005,,,,,,,,,,,25
2006,,,,,,,,,,,25
2007,,,,,,,,,,,25
2008,,,,,,,,,,,25
2009,,,,,,,,,,,25
2010,,,,,,,,,,,25
2011,,,,,,,,,,,25
2012,,,,,,,,,,,25
2013,,,,,,,,,,,25
2014,,,,,,,,,,,25
2015,,,,,,,,,,,25
2016,,,,,,,,,,,25
2017,,,,,,,,,,,25
2018,,,,,,,,,,,25
2019,,,,,,,,,,,25
2020,,,,,,,,,,,25
2021,,,,,,,,,,,25
2022,,,,,,,,,,,25
2023,,,,,,,,,,,25
2024,,,,,,,,,,,25
2025,,,,,,,,,,,25
2026,,,,,,,,,,,25
2027,,,,,,,,,,,25
2028,,,,,,,,,,,25
2029,,,,,,,,,,,25
2030,,,,,,,,,,,25
2031,,,,,,,,,,,25
2032,,,,,,,,,,,25
2033,,,,,,,,,,,25
2034,,,,,,,,,,,25
2035,,,,,,,,,,,25
2036,,,,,,,,,,,25
2037,,,,,,,,,,,25
2038,,,,,,,,,,,25
2039,,,,,,,,,,,25
2040,,,,,,,,,,,25
2041,,,,,,,,,,,25
2042,,,,,,,,,,,25
2043,,,,,,,,,,,25
2044,,,,,,,,,,,25
2045,,,,,,,,,,,25
2046,,,,,,,,,,,25
2047,,,,,,,,,,,25
2048,,,,,,,,,,,25
2049,,,,,,,,,,,25
2050,,,,,,,,,,,48
2051,,,,,,,,,,,48
2052,,,,,,,,,,,48
2053,,,,,,,,,,,48
2054,,,,,,,,,,,48
2055,,,,,,,,,,,48
2056,,,,,,,,,,,48
2057,,,,,,,,,,,48
2058,,,,,,,,,,,48
2059,,,,,,,,,,,48
2060,,,,,,,,,,,48
2061,,,,,,,,,,,48
2062,,,,,,,,,,,48
2063,,,,,,,,,,,48
2064,,,,,,,,,,,48
2065,,,,,,,,,,,48
2066,,,,,,,,,,,48
2067,,,,,,,,,,,48
2068,,,,,,,,,,,48
2069,,,,,,,,,,,48
2070,,,,,,,,,,,48
2071,,,,,,,,,,,48
2072,,,,,,,,,,,48
2073,,,,,,,,,,,48
2074,,,,,,,,,,,48
2075,,,,,,,,,,,48
2076,,,,,,,,,,,48
2077,,,,,,,,,,,48
2078,,,,,,,,,,,48
2079,,,,,,,,,,,48
2080,,,,,,,,,,,48
2081,,,,,,,,,,,48
2082,,,,,,,,,,,48
2083,,,,,,,,,,,48
2084,,,,,,,,,,,48
2085,,,,,,,,,,,48
2086,,,,,,,,,,,48
2087,,,,,,,,,,,48
2088,,,,,,,,,,,48
2089,,,,,,,,,,,48
2090,,,,,,,,,,,48
2091,,,,,,,,,,,48
2092,,,,,,,,,,,48
2093,,,,,,,,,,,48
2094,,,,,,,,,,,48
2095,,,,,,,,,,,48
2096,,,,,,,,,,,48
2097,,,,,,,,,,,48
2098,,,,,,,,,,,48
2099,,,,,,,,,,,48
2100,12.0,https://jira.spring.io/rest/agile/1.0/sprint/12,closed,Babbage - RC1 - Stage One,2013-07-02T13:41:27.113Z,2013-07-12T13:41:27.113Z,2013-07-15T13:05:36.854Z,2013-07-02T13:41:27.113Z,,,51
2101,14.0,https://jira.spring.io/rest/agile/1.0/sprint/14,closed,Babbage - RC1 - Stage Two,2013-07-15T13:06:47.325Z,2013-08-05T13:06:00.000Z,2013-08-05T16:06:42.063Z,2013-07-15T13:06:47.325Z,,,51
2102,17.0,https://jira.spring.io/rest/agile/1.0/sprint/17,closed,The Road To SpringOne,2013-08-07T10:24:36.975Z,2013-09-06T10:24:36.975Z,2013-09-16T20:12:01.030Z,2013-08-07T10:24:36.975Z,,,51
2103,22.0,https://jira.spring.io/rest/agile/1.0/sprint/22,closed,SpringOne Aftermath,2013-09-16T09:21:00.000Z,2013-10-07T09:21:00.000Z,2013-10-07T15:24:15.693Z,2013-09-16T09:21:00.000Z,,,51
2104,23.0,https://jira.spring.io/rest/agile/1.0/sprint/23,closed,The Road to Codd M1,2013-10-07T15:24:56.220Z,2013-10-25T15:24:56.220Z,2013-11-18T10:14:01.639Z,2013-10-07T15:24:56.220Z,,,51
2105,27.0,https://jira.spring.io/rest/agile/1.0/sprint/27,closed,Codd M1,2013-11-18T10:19:44.354Z,2014-01-06T10:19:00.000Z,2014-01-13T14:14:20.090Z,2013-11-18T10:19:44.354Z,,,51
2106,30.0,https://jira.spring.io/rest/agile/1.0/sprint/30,closed,42 - 2014 Kickoff,2014-01-13T15:52:03.242Z,2014-01-27T15:52:03.242Z,2014-02-05T10:21:00.735Z,2014-01-13T15:52:03.242Z,,,51
2107,34.0,https://jira.spring.io/rest/agile/1.0/sprint/34,closed,43 - Babbage SR3,2014-02-06T12:33:34.480Z,2014-02-21T12:33:00.000Z,2014-02-24T08:52:09.728Z,2014-02-06T12:33:34.480Z,,,51
